season,round,race_name,driver_id,driver_last_10_finish_mean,driver_gap_mean_last_10,driver_gap_trend_last_10,driver_consistency_index
2022,17,Singapore Grand Prix,hamilton,5.4,0.2931038273084085,,5.420127099780773
2022,18,Japanese Grand Prix,hamilton,5.5,0.31858858484136526,,5.48229473446619
2022,19,United States Grand Prix,hamilton,5.6,0.26041024683949776,,5.460972644339319
2022,20,Mexico City Grand Prix,hamilton,5.5,0.25086580239505335,,5.522680508593644
2022,21,São Paulo Grand Prix,hamilton,5.4,0.24563930666855763,,5.581716183715875
2022,22,Abu Dhabi Grand Prix,hamilton,5.3,0.1835344553383542,,5.638163609624063
2023,1,Bahrain Grand Prix,hamilton,6.9,0.20647626225564847,,6.756889488185792
2023,2,Saudi Arabian Grand Prix,hamilton,7.2,0.3157767008521397,,6.579429222120183
2023,3,Australian Grand Prix,hamilton,5.7,0.3378237340907908,,4.808557187163564
2023,4,Azerbaijan Grand Prix,hamilton,5.5,0.3240197217451118,,4.927248499698176
2023,5,Miami Grand Prix,hamilton,5.6,0.413746773991587,,4.926120853842993
2023,6,Monaco Grand Prix,hamilton,5.3,0.3921917801038544,,4.785394445602176
2023,7,Spanish Grand Prix,hamilton,5.2,0.38943170684378114,,4.80277697448745
2023,8,Canadian Grand Prix,hamilton,5.2,0.422790292702367,,4.80277697448745
2023,9,Austrian Grand Prix,hamilton,5.3,0.43008870540077976,,4.738729318662938
2023,10,British Grand Prix,hamilton,5.9,0.4990104581394339,,4.653553003411017
2023,11,Hungarian Grand Prix,hamilton,4.4,0.4548497969408751,-0.050459638711189976,1.9550504398154032
2023,12,Belgian Grand Prix,hamilton,4.3,0.40243658892082496,-0.02819366589411975,1.9465068427542378
2023,13,Dutch Grand Prix,hamilton,4.2,0.4132120434662795,-0.008769065102153629,1.9321835661586397
2023,14,Italian Grand Prix,hamilton,4.6,0.4263578767996129,-0.05168491885564205,1.8378731669454105
2023,15,Singapore Grand Prix,hamilton,4.6,0.4196480728780442,-0.0024303774813824344,1.8378731669454105
2023,16,Japanese Grand Prix,hamilton,4.3,0.33992025737153597,0.0007485170822159519,1.8287822299127436
2023,17,Qatar Grand Prix,hamilton,4.4,0.38238114271261003,0.03709815294816338,1.8378731669454118
2023,18,United States Grand Prix,hamilton,6.1,0.3915093504887586,,4.817791102892616
2023,19,Mexico City Grand Prix,hamilton,7.7,0.38421093779034593,,6.147266781984411
2023,20,São Paulo Grand Prix,hamilton,7.1,0.3152891850516918,,6.402256546631742
2023,21,Las Vegas Grand Prix,hamilton,7.6,0.4015917310971956,,6.239658110292056
2023,22,Abu Dhabi Grand Prix,hamilton,7.9,0.4064171279225924,,6.11827862501647
2024,1,Bahrain Grand Prix,hamilton,8.4,0.39863865352342837,,5.966573556070526
2024,2,Saudi Arabian Grand Prix,hamilton,8.5,0.46895419933239524,,5.930148958219072
2024,3,Australian Grand Prix,hamilton,8.8,0.47695376360254765,,5.865151319446078
2024,4,Japanese Grand Prix,hamilton,10.3,0.5356516130851242,,6.129165250396396
2024,5,Chinese Grand Prix,hamilton,10.7,0.537389820632294,,5.869885480616772
2024,6,Miami Grand Prix,hamilton,9.7,0.5654040469112455,,5.100108931298543
2024,7,Emilia Romagna Grand Prix,hamilton,8.4,0.5828952749814209,,4.005551702879958
2024,8,Monaco Grand Prix,hamilton,8.8,0.6435284319479112,,3.4576806613039954
2024,9,Canadian Grand Prix,hamilton,8.7,0.566594119520641,,3.4976182372199247
2024,10,Spanish Grand Prix,hamilton,8.4,0.524494119520641,,3.777124126457424
2024,11,Austrian Grand Prix,hamilton,7.8,0.48938033802754927,,4.131182235954591
2024,12,British Grand Prix,hamilton,7.5,0.4376914875759115,,4.301162633521326
2024,13,Hungarian Grand Prix,hamilton,6.7,10.908777812362237,,4.715223571935212
2024,14,Belgian Grand Prix,hamilton,5.2,9.836098602554584,3.9607953004726544,2.658320271650283
2024,15,Dutch Grand Prix,hamilton,4.4,20.649462710616334,8.774284411592916,2.5905812303634295
2024,16,Italian Grand Prix,hamilton,4.3,20.634887313790934,6.3590681522974295,2.406010991015852
2024,17,Azerbaijan Grand Prix,hamilton,4.2,20.657175397207023,3.889108166141437,2.347575581554576
2024,18,Singapore Grand Prix,hamilton,4.5,20.762391830446987,1.5087441619076443,2.758824226207842
2024,19,United States Grand Prix,hamilton,4.4,20.88430874525261,-0.9242313247715948,2.6749870196985523
2024,20,Mexico City Grand Prix,hamilton,6.0,23.203143050280676,,5.5976185412489015
2024,21,São Paulo Grand Prix,hamilton,6.1,23.242750841811006,,5.546770832355237
2024,22,Las Vegas Grand Prix,hamilton,6.7,23.259881594118735,,5.618422079789555
2024,23,Qatar Grand Prix,hamilton,6.8,12.70404638044352,,5.513619500836101
2024,24,Abu Dhabi Grand Prix,hamilton,7.7,12.781469020376685,,5.558776843874928
2022,1,Bahrain Grand Prix,hulkenberg,8.444444444444445,0.7515418524692254,,5.341140119654031
2022,2,Saudi Arabian Grand Prix,hulkenberg,9.444444444444445,0.7987709277616237,,6.04382145482292
2023,1,Bahrain Grand Prix,hulkenberg,10.222222222222221,0.9792156919125672,,5.847601597616281
2023,2,Saudi Arabian Grand Prix,hulkenberg,10.88888888888889,0.8638020452038837,,6.030017505041849
2023,3,Australian Grand Prix,hulkenberg,11.555555555555555,0.8567736581071095,,5.74697988318889
2023,4,Azerbaijan Grand Prix,hulkenberg,10.11111111111111,0.7706953589304574,,4.935697631653619
2023,5,Miami Grand Prix,hulkenberg,11.555555555555555,0.7222070960196594,,4.824704942043376
2023,6,Monaco Grand Prix,hulkenberg,12.11111111111111,0.8074494046898857,,4.91030662088541
2023,7,Spanish Grand Prix,hulkenberg,13.777777777777779,0.8753740245729266,,3.3458099833141124
2023,8,Canadian Grand Prix,hulkenberg,14.11111111111111,0.7999905787789544,,3.2956199888808535
2023,9,Austrian Grand Prix,hulkenberg,14.2,0.7306770281474357,-0.11858705481806121,3.1198290551460133
2023,10,British Grand Prix,hulkenberg,14.5,0.6983526433606987,,3.535533905932727
2023,11,Hungarian Grand Prix,hulkenberg,14.6,0.5445583698564251,,3.470510689285421
2023,12,Belgian Grand Prix,hulkenberg,14.5,0.5286788264931861,,3.4721111093332655
2023,13,Dutch Grand Prix,hulkenberg,15.1,0.6063049881093477,,3.5103022978401923
2023,14,Italian Grand Prix,hulkenberg,15.6,0.6235689302123704,,2.412928142780494
2023,15,Singapore Grand Prix,hulkenberg,15.6,0.606235596879037,,2.412928142780494
2023,16,Japanese Grand Prix,hulkenberg,15.4,0.6236562407827031,,2.5473297566056883
2023,17,Qatar Grand Prix,hulkenberg,15.1,0.5579664072244483,,2.514402955419464
2023,18,United States Grand Prix,hulkenberg,15.2,0.5631649114979527,,2.5298221281346858
2023,19,Mexico City Grand Prix,hulkenberg,14.8,0.725258395509915,,2.8596814119369482
2023,20,São Paulo Grand Prix,hulkenberg,14.1,0.7463015700434305,0.024010874021383882,2.2335820757001135
2023,21,Las Vegas Grand Prix,hulkenberg,14.0,0.739936130482991,-0.016623611991206384,2.3094010767584905
2023,22,Abu Dhabi Grand Prix,hulkenberg,14.5,0.7630804026300544,,2.798809270624431
2024,1,Bahrain Grand Prix,hulkenberg,14.2,0.6770533214736629,,2.5298221281346907
2024,2,Saudi Arabian Grand Prix,hulkenberg,14.6,0.6722440181226929,,2.4585451886114216
2024,3,Australian Grand Prix,hulkenberg,13.9,0.8344551292338038,,2.6853512081497004
2024,4,Japanese Grand Prix,hulkenberg,13.5,0.8771887839118413,,3.1001792062897047
2024,5,Chinese Grand Prix,hulkenberg,13.2,0.875173826646884,,3.1902629637347673
2024,6,Miami Grand Prix,hulkenberg,12.6,0.9403801758532333,,3.16929715306792
2024,7,Emilia Romagna Grand Prix,hulkenberg,12.6,0.8310864206318465,,3.16929715306792
2024,8,Monaco Grand Prix,hulkenberg,12.4,0.7711208494268387,,3.2041639575194414
2024,9,Canadian Grand Prix,hulkenberg,13.1,0.8205038127480506,,3.813717929323616
2024,10,Spanish Grand Prix,hulkenberg,12.3,0.7721065637125529,,3.233505150074071
2024,11,Austrian Grand Prix,hulkenberg,11.9,0.7651681566534562,,3.10733898304571
2024,12,British Grand Prix,hulkenberg,10.9,0.8252567157860294,,3.247221034122017
2024,13,Hungarian Grand Prix,hulkenberg,10.5,0.778979365358679,,3.597838857487154
2024,14,Belgian Grand Prix,hulkenberg,10.9,0.6332075568185046,,3.634709219609064
2024,15,Dutch Grand Prix,hulkenberg,11.6,0.8426780307889785,,4.273952113286562
2024,16,Italian Grand Prix,hulkenberg,11.7,0.7749992637422537,,4.243949942107129
2024,17,Azerbaijan Grand Prix,hulkenberg,12.3,0.7705959798916014,,4.547282460742653
2024,18,Singapore Grand Prix,hulkenberg,12.3,0.9064543676911657,,4.547282460742653
2024,19,United States Grand Prix,hulkenberg,11.3,0.8195253243646722,-0.01115719222590009,3.973523485382827
2024,20,Mexico City Grand Prix,hulkenberg,11.0,0.8903735386503865,-0.025191106001704523,4.109609335312652
2024,21,São Paulo Grand Prix,hulkenberg,10.8,0.7737129325897805,-0.055341433918923065,4.157990967870049
2024,22,Las Vegas Grand Prix,hulkenberg,12.2,0.7780190643798812,,4.685675570881485
2024,23,Qatar Grand Prix,hulkenberg,12.4,0.7904141925850094,,4.4271887242357275
2024,24,Abu Dhabi Grand Prix,hulkenberg,12.7,0.8329786478175559,,4.57165178026498
2022,1,Bahrain Grand Prix,kevin_magnussen,12.11111111111111,0.6673652078953884,,4.428443418528805
2022,2,Saudi Arabian Grand Prix,kevin_magnussen,11.444444444444445,0.6581878278254953,,5.027701042999452
2022,3,Australian Grand Prix,kevin_magnussen,10.555555555555555,0.7628673882650558,,4.612784167699353
2022,4,Emilia Romagna Grand Prix,kevin_magnussen,10.88888888888889,0.6202243712765522,,4.755114205895704
2022,5,Miami Grand Prix,kevin_magnussen,10.88888888888889,0.7694086890838207,,4.755114205895704
2022,6,Spanish Grand Prix,kevin_magnussen,11.777777777777779,0.7046082840434419,,4.893306085301065
2022,7,Monaco Grand Prix,kevin_magnussen,12.666666666666666,0.8807603550543024,,5.049752469181035
2022,8,Azerbaijan Grand Prix,kevin_magnussen,12.666666666666666,0.8807603550543024,,5.049752469181035
2022,9,Canadian Grand Prix,kevin_magnussen,13.666666666666666,0.7893604734057366,,4.898979485566349
2022,10,British Grand Prix,kevin_magnussen,13.777777777777779,0.8319739264828739,,4.96935050529185
2022,11,Austrian Grand Prix,kevin_magnussen,13.4,0.7456214488786068,,4.835057163858326
2022,12,French Grand Prix,kevin_magnussen,13.7,0.8918689163614165,,4.321779468896777
2022,13,Hungarian Grand Prix,kevin_magnussen,14.6,0.7640985551485553,,4.168666186896917
2022,14,Belgian Grand Prix,kevin_magnussen,14.8,0.7640985551485553,,4.184627953726712
2022,15,Dutch Grand Prix,kevin_magnussen,15.5,0.6800129120879124,,3.6590830666833414
2022,16,Italian Grand Prix,kevin_magnussen,15.4,0.6051845339845341,,3.6575644598253714
2022,17,Singapore Grand Prix,kevin_magnussen,15.3,0.6051845339845341,,3.6224607965058926
2022,18,Japanese Grand Prix,kevin_magnussen,14.5,0.8353078920138243,,3.341656275960556
2022,19,United States Grand Prix,kevin_magnussen,14.2,1.089317742182488,,3.2249030993194063
2022,20,Mexico City Grand Prix,kevin_magnussen,13.4,1.1145370278967737,,3.438345855527358
2022,21,São Paulo Grand Prix,kevin_magnussen,14.1,1.2931184002555827,,3.3813212407775235
2022,22,Abu Dhabi Grand Prix,kevin_magnussen,15.2,1.2931184002555827,,2.9363620727393474
2023,1,Bahrain Grand Prix,kevin_magnussen,15.1,1.2931184002555827,,2.846049894151523
2023,2,Saudi Arabian Grand Prix,kevin_magnussen,14.8,1.0902840059187517,,2.8982753492378706
2023,3,Australian Grand Prix,kevin_magnussen,14.2,1.10680667159896,,3.2249030993194063
2023,4,Azerbaijan Grand Prix,kevin_magnussen,14.4,1.2370624503631962,,3.339993346633413
2023,5,Miami Grand Prix,kevin_magnussen,14.1,1.3171337413157354,,3.3149493041204727
2023,6,Monaco Grand Prix,kevin_magnussen,13.9,1.231161097842646,,3.5103022978401937
2023,7,Spanish Grand Prix,kevin_magnussen,14.4,1.0563218888397465,,3.864367132317172
2023,8,Canadian Grand Prix,kevin_magnussen,15.3,0.9431551305979884,,3.497618237219898
2023,9,Austrian Grand Prix,kevin_magnussen,15.3,0.9325543962712706,,3.497618237219898
2023,10,British Grand Prix,kevin_magnussen,15.2,0.9044302988447626,,3.392802839999844
2023,11,Hungarian Grand Prix,kevin_magnussen,15.4,0.9044302988447626,,3.5652645218989014
2023,12,Belgian Grand Prix,kevin_magnussen,15.8,1.004820974680314,,3.48966728754729
2023,13,Dutch Grand Prix,kevin_magnussen,16.3,1.0928551305244698,,2.8693785622209567
2023,14,Italian Grand Prix,kevin_magnussen,16.2,1.004279489208911,,2.8596814119369403
2023,15,Singapore Grand Prix,kevin_magnussen,16.7,0.8159207146991072,,2.6687491868330535
2023,16,Japanese Grand Prix,kevin_magnussen,16.7,0.8334485160573415,,2.6687491868330535
2023,17,Qatar Grand Prix,kevin_magnussen,16.3,0.7974264587176368,,2.5841396591085495
2023,18,United States Grand Prix,kevin_magnussen,15.9,0.7396401339313121,,2.6012817353502
2023,19,Mexico City Grand Prix,kevin_magnussen,15.6,0.6537243968503577,,2.6331223544175124
2023,20,São Paulo Grand Prix,kevin_magnussen,15.7,0.643479232170938,,2.750757471437014
2023,21,Las Vegas Grand Prix,kevin_magnussen,15.6,0.643479232170938,,2.633122354417513
2023,22,Abu Dhabi Grand Prix,kevin_magnussen,15.2,0.6276565872434018,,2.699794230842194
2024,1,Bahrain Grand Prix,kevin_magnussen,15.7,0.4073549026341514,,3.0930028559098606
2024,2,Saudi Arabian Grand Prix,kevin_magnussen,15.3,0.3627990990627229,,3.3015148038438205
2024,3,Australian Grand Prix,kevin_magnussen,14.7,0.590811599062723,,3.301514803843823
2024,4,Japanese Grand Prix,kevin_magnussen,14.7,0.4508144994588746,,3.3015148038438236
2024,5,Chinese Grand Prix,kevin_magnussen,14.5,0.42638180715118223,,3.3416562759605593
2024,6,Miami Grand Prix,kevin_magnussen,14.7,0.5910246642940393,,3.3681514877517555
2024,7,Emilia Romagna Grand Prix,kevin_magnussen,15.2,0.7467513788075959,,3.6147844564602423
2024,8,Monaco Grand Prix,kevin_magnussen,14.5,0.7098524800870387,,3.4721111093332655
2024,9,Canadian Grand Prix,kevin_magnussen,14.7,0.7098524800870387,,3.7431418769679343
2024,10,Spanish Grand Prix,kevin_magnussen,14.6,0.6582921626267213,,3.8064273129653756
2024,11,Austrian Grand Prix,kevin_magnussen,14.3,0.7433486328621388,,3.433495141818147
2024,12,British Grand Prix,kevin_magnussen,13.9,0.8317288307159282,,3.9285281382896162
2024,13,Hungarian Grand Prix,kevin_magnussen,13.9,0.7951531042202018,,3.9285281382896162
2024,14,Belgian Grand Prix,kevin_magnussen,14.4,0.8613124397571117,,3.6878177829171452
2024,15,Dutch Grand Prix,kevin_magnussen,14.5,0.9917450349397069,,3.659083066683348
2024,16,Italian Grand Prix,kevin_magnussen,14.7,0.9431407425185131,,3.802046232695688
2024,18,Singapore Grand Prix,kevin_magnussen,13.8,0.9305107450930836,,3.7357135269658333
2024,19,United States Grand Prix,kevin_magnussen,14.5,0.9949919269393965,,4.006938426723759
2024,20,Mexico City Grand Prix,kevin_magnussen,13.6,1.0393102842635904,,3.627058802329445
2024,22,Las Vegas Grand Prix,kevin_magnussen,13.1,1.0911990837270378,,4.175324338699127
2024,23,Qatar Grand Prix,kevin_magnussen,12.6,1.1518775452654995,,3.9496835316262984
2024,24,Abu Dhabi Grand Prix,kevin_magnussen,12.7,1.111374923295865,,3.83115880351856
2022,1,Bahrain Grand Prix,latifi,12.777777777777779,1.03710448101554,,4.055175020198811
2022,2,Saudi Arabian Grand Prix,latifi,12.88888888888889,1.082153298711955,,4.136557881996949
2022,3,Australian Grand Prix,latifi,13.333333333333334,1.0242206530734033,,4.472135954999574
2022,4,Emilia Romagna Grand Prix,latifi,13.11111111111111,1.048306724360285,,4.255715111601231
2022,5,Miami Grand Prix,latifi,13.777777777777779,1.0102775031946063,,4.176654695380549
2022,6,Spanish Grand Prix,latifi,13.222222222222221,0.976839439796675,,3.7006005518624145
2022,7,Monaco Grand Prix,latifi,13.777777777777779,0.8934358991845812,,3.7006005518624114
2022,8,Azerbaijan Grand Prix,latifi,14.666666666666666,0.9022807894736844,,2.6925824035672337
2022,9,Canadian Grand Prix,latifi,15.0,0.7514210526315791,,2.4999999999999774
2022,10,British Grand Prix,latifi,15.777777777777779,0.8794014202172097,,1.0929064207169326
2022,11,Austrian Grand Prix,latifi,15.4,0.7976856805475228,,1.5776212754931938
2022,12,French Grand Prix,latifi,15.7,0.7349434804961122,,1.946506842754158
2022,13,Hungarian Grand Prix,latifi,15.6,0.7349434804961122,,1.837873166945329
2022,14,Belgian Grand Prix,latifi,15.8,0.7349434804961122,,1.9888578520234732
2022,15,Dutch Grand Prix,latifi,16.0,0.7349434804961122,,2.1081851067788864
2022,16,Italian Grand Prix,latifi,16.4,0.6975906593406596,,2.0655911179772515
2022,17,Singapore Grand Prix,latifi,16.3,0.6975906593406596,,2.110818693198306
2022,18,Japanese Grand Prix,latifi,16.7,0.6975906593406596,,2.2135943621178273
2022,19,United States Grand Prix,latifi,16.1,0.9778818681318682,,3.2812599206199016
2022,20,Mexico City Grand Prix,latifi,16.2,1.2836973443223443,,3.2930904093942357
2022,21,São Paulo Grand Prix,latifi,16.8,1.6492767857142858,,2.973961069759366
2022,22,Abu Dhabi Grand Prix,latifi,16.5,1.2662267773306506,,2.8771127502719835
2023,13,Dutch Grand Prix,lawson,16.444444444444443,1.2662267773306506,,3.045944480416148
2023,14,Italian Grand Prix,lawson,15.88888888888889,1.0274582774424323,,3.1797973380564613
2023,15,Singapore Grand Prix,lawson,15.11111111111111,1.0907705435225732,,3.4439963866286196
2023,16,Japanese Grand Prix,lawson,14.11111111111111,1.0839915819677357,,3.789605666967347
2023,17,Qatar Grand Prix,lawson,13.666666666666666,0.9291356416866307,,3.9051248379533194
2024,19,United States Grand Prix,lawson,13.444444444444445,0.8707213650472304,,3.6094013046179456
2024,20,Mexico City Grand Prix,lawson,13.444444444444445,0.8320673471900877,,3.6094013046179456
2024,21,São Paulo Grand Prix,lawson,13.333333333333334,0.7223169007615162,,3.4999999999999933
2024,22,Las Vegas Grand Prix,lawson,12.333333333333334,0.69193869439671,,3.2787192621509997
2024,23,Qatar Grand Prix,lawson,12.333333333333334,0.8340246098896678,,3.2787192621509997
2024,24,Abu Dhabi Grand Prix,lawson,12.5,0.849964254163859,0.05813531165059801,3.135814620371128
2022,1,Bahrain Grand Prix,leclerc,12.444444444444445,0.9098321959845346,,3.3208098075285446
2022,2,Saudi Arabian Grand Prix,leclerc,11.333333333333334,12.160079530005863,,5.074445782546113
2022,3,Australian Grand Prix,leclerc,10.555555555555555,12.043402110651023,,5.939509893735159
2022,4,Emilia Romagna Grand Prix,leclerc,9.444444444444445,22.09325651678129,,6.72887641272879
2022,5,Miami Grand Prix,leclerc,8.222222222222221,22.111687292795402,,6.159906204192121
2022,6,Spanish Grand Prix,leclerc,7.444444444444445,21.975105943589053,,6.4828834462589215
2022,7,Monaco Grand Prix,leclerc,7.888888888888889,24.61173347225197,,7.236097782030814
2022,8,Azerbaijan Grand Prix,leclerc,7.333333333333333,24.559072466817188,,7.331439149307602
2022,9,Canadian Grand Prix,leclerc,7.666666666666667,27.813382819219644,,7.826237921249274
2022,10,British Grand Prix,leclerc,6.666666666666667,27.70039409741513,,7.483314773547896
2022,11,Austrian Grand Prix,leclerc,6.4,24.249303969853624,,7.105553383719601
2022,12,French Grand Prix,leclerc,6.4,20.338118338521774,,7.105553383719601
2022,13,Hungarian Grand Prix,leclerc,8.1,23.243563815453456,,7.922541679705245
2022,14,Belgian Grand Prix,leclerc,8.6,10.339083660632907,,7.574812062208402
2022,15,Dutch Grand Prix,leclerc,8.6,10.434785835442225,,7.574812062208402
2022,16,Italian Grand Prix,leclerc,8.7,10.448392978299367,,7.484057129065173
2022,17,Singapore Grand Prix,leclerc,6.9,9.142343856011946,,6.573515886579364
2022,18,Japanese Grand Prix,leclerc,6.7,9.138890731011946,,6.700746227100395
2022,19,United States Grand Prix,leclerc,5.1,8.142097316455065,,5.173651192984206
2022,20,Mexico City Grand Prix,leclerc,4.9,8.12451398312173,,5.216427044549875
2022,21,São Paulo Grand Prix,leclerc,5.1,8.198190370505863,,5.216427044549874
2022,22,Abu Dhabi Grand Prix,leclerc,5.4,0.28603387598317176,,5.037636129950038
2023,1,Bahrain Grand Prix,leclerc,3.7,0.2574304883848546,-0.03551354540465935,1.7029386365927184
2023,2,Saudi Arabian Grand Prix,leclerc,5.0,0.27299736804666386,,5.1424162068471935
2023,3,Australian Grand Prix,leclerc,5.1,0.21283363067292646,,5.173651192984206
2023,4,Azerbaijan Grand Prix,leclerc,6.8,0.22753158450704225,,6.908931417616874
2023,5,Miami Grand Prix,leclerc,6.9,0.2742962903893952,,6.838615844355263
2023,6,Monaco Grand Prix,leclerc,7.4,0.3786910272315005,,6.619835513230098
2023,7,Spanish Grand Prix,leclerc,7.7,0.45039695671867996,,6.464432603785814
2023,8,Canadian Grand Prix,leclerc,8.5,0.5777141915671649,,6.311365409587173
2023,9,Austrian Grand Prix,leclerc,8.3,0.4995798354303439,,6.429964575675715
2023,10,British Grand Prix,leclerc,8.1,0.48741082134583685,,6.607235091591315
2023,11,Hungarian Grand Prix,leclerc,8.8,0.5232064944227599,,6.250333324444928
2023,12,Belgian Grand Prix,leclerc,7.6,0.5534883125027706,,5.1251016250087
2023,13,Dutch Grand Prix,leclerc,7.2,0.4946091205835788,,5.329165037789706
2023,14,Italian Grand Prix,leclerc,7.1,0.4946091205835788,,5.065131346328121
2023,15,Singapore Grand Prix,leclerc,7.2,0.4732670726532955,,4.984420171338348
2023,16,Japanese Grand Prix,leclerc,6.9,0.416968166786478,,5.087020520675924
2023,17,Qatar Grand Prix,leclerc,6.7,0.420353776634352,,5.165053511608369
2023,18,United States Grand Prix,leclerc,6.1,0.37581399283141026,,4.95423500093048
2023,19,Mexico City Grand Prix,leclerc,7.7,0.4059223261647436,,6.53282310932861
2023,20,São Paulo Grand Prix,leclerc,7.8,0.4203965045684994,,6.442911695119782
2023,21,Las Vegas Grand Prix,leclerc,8.9,0.4371503945626388,,7.519604008486389
2023,22,Abu Dhabi Grand Prix,leclerc,8.4,0.33768253741978166,,7.820201759261438
2024,1,Bahrain Grand Prix,leclerc,8.3,0.3214343007426657,,7.902882737049543
2024,2,Saudi Arabian Grand Prix,leclerc,6.8,0.34987142522155085,,7.020604595680422
2024,3,Australian Grand Prix,leclerc,6.7,0.3621737345897425,,7.071853442423088
2024,4,Japanese Grand Prix,leclerc,6.5,0.32567731881913325,,7.184087354084114
2024,5,Chinese Grand Prix,leclerc,6.5,0.29215740267657553,,7.184087354084114
2024,6,Miami Grand Prix,leclerc,6.4,0.23815329518562597,,7.2141835604900315
2024,7,Emilia Romagna Grand Prix,leclerc,4.7,0.19813446338389942,,5.437523946307445
2024,8,Monaco Grand Prix,leclerc,4.7,0.19634282466268324,,5.437523946307445
2024,9,Canadian Grand Prix,leclerc,2.8,11.191708542196416,5.993397040185387,1.0327955589887785
2024,10,Spanish Grand Prix,leclerc,4.5,12.435231713551573,,5.190803834132501
2024,11,Austrian Grand Prix,leclerc,4.8,12.459033176456485,,5.1164223611599935
2024,12,British Grand Prix,leclerc,5.5,12.496837311206505,,5.461989869391331
2024,13,Hungarian Grand Prix,leclerc,6.6,12.549293171772952,,5.985166849990265
2024,14,Belgian Grand Prix,leclerc,6.8,12.57714237812216,,5.846176338238349
2024,15,Dutch Grand Prix,leclerc,6.7,12.543525454165612,,5.907622195096786
2024,16,Italian Grand Prix,leclerc,6.6,12.558227173742331,,5.966573556070533
2024,17,Azerbaijan Grand Prix,leclerc,6.4,21.941700894732442,,6.13188388670237
2024,18,Singapore Grand Prix,leclerc,6.3,21.929018355049898,,6.201254353399459
2024,19,United States Grand Prix,leclerc,6.7,9.800446670462085,,5.945119380167619
2024,20,Mexico City Grand Prix,leclerc,4.9,19.013103789130163,7.055244897353115,4.306326095925002
2024,21,São Paulo Grand Prix,leclerc,4.7,19.02665974303541,4.79565126691651,4.347413023856857
2024,22,Las Vegas Grand Prix,leclerc,4.1,18.95040642603194,2.559021686825821,3.75499667110375
2024,23,Qatar Grand Prix,leclerc,3.1,18.898366151522133,0.32632775758606025,1.4491376746190388
2024,24,Abu Dhabi Grand Prix,leclerc,2.9,18.87330186580785,-1.9476737672737654,1.4491376746190407
2022,1,Bahrain Grand Prix,max_verstappen,2.888888888888889,20.951709143826903,,1.5365907428822507
2022,2,Saudi Arabian Grand Prix,max_verstappen,4.666666666666667,23.5321467451386,,5.590169943749497
2022,3,Australian Grand Prix,max_verstappen,4.666666666666667,25.617537405515957,,5.590169943749497
2022,4,Emilia Romagna Grand Prix,max_verstappen,6.444444444444445,29.277185606303952,,7.001983845866682
2022,5,Miami Grand Prix,max_verstappen,6.0,41.6329886565563,,7.228416147400494
2022,6,Spanish Grand Prix,max_verstappen,6.0,41.25863272207726,,7.228416147400494
2022,7,Monaco Grand Prix,max_verstappen,5.777777777777778,53.80834283121694,,7.361687608452606
2022,8,Azerbaijan Grand Prix,max_verstappen,5.555555555555555,53.786941854250074,,7.41807102808931
2022,9,Canadian Grand Prix,max_verstappen,5.222222222222222,69.50865205032851,,7.5627008696923
2022,10,British Grand Prix,max_verstappen,5.111111111111111,81.30612960134893,,7.623064417352863
2022,11,Austrian Grand Prix,max_verstappen,5.3,71.17891628579568,,7.211872926716839
2022,12,French Grand Prix,max_verstappen,3.6,63.27014780959616,,5.399588461684446
2022,13,Hungarian Grand Prix,max_verstappen,3.6,63.331481897646476,,5.399588461684446
2022,14,Belgian Grand Prix,max_verstappen,1.9,65.52415942216754,-2.8570847787514495,1.9119507199600758
2022,15,Dutch Grand Prix,max_verstappen,1.9,68.44638680311992,1.3985927948963506,1.9119507199600758
2022,16,Italian Grand Prix,max_verstappen,1.9,66.56948694931876,4.1154522095102015,1.9119507199600758
2022,17,Singapore Grand Prix,max_verstappen,1.9,66.84398469088538,6.8984507229909156,1.9119507199600758
2022,18,Japanese Grand Prix,max_verstappen,2.3,66.93876321313112,-1.1515148183156867,2.496664441476591
2022,19,United States Grand Prix,max_verstappen,2.3,94.75532721873336,19.276631385881636,2.496664441476591
2022,20,Mexico City Grand Prix,max_verstappen,2.3,97.4375643615905,19.264156571489718,2.496664441476591
2022,21,São Paulo Grand Prix,max_verstappen,1.7,105.72075444826439,12.006606766079438,1.8885620632287858
2022,22,Abu Dhabi Grand Prix,max_verstappen,2.1,105.73276430741933,-0.8014793044741755,2.330951164939674
2023,1,Bahrain Grand Prix,max_verstappen,2.1,104.62411528334647,-1.8917578648734912,2.330951164939674
2023,2,Saudi Arabian Grand Prix,max_verstappen,2.1,105.9853071129204,-3.496666338498537,2.330951164939674
2023,3,Australian Grand Prix,max_verstappen,2.2,94.3147321129204,-8.562986897640407,2.299758441421441
2023,4,Azerbaijan Grand Prix,max_verstappen,2.2,102.05096554203917,-6.013187370865638,2.299758441421441
2023,5,Miami Grand Prix,max_verstappen,2.3,92.94706931562408,-12.313737225017887,2.2632326929024567
2023,6,Monaco Grand Prix,max_verstappen,1.7,102.06730282736955,-18.48985451778297,1.5670212364725173
2023,7,Spanish Grand Prix,max_verstappen,1.7,71.59022260758931,-0.3991990496386243,1.5670212364725173
2023,8,Canadian Grand Prix,max_verstappen,1.7,68.64015269416942,2.5752466555414237,1.5670212364725173
2023,9,Austrian Grand Prix,max_verstappen,1.7,68.36923172837464,4.182643855955499,1.5670212364725173
