season,round,race_name,driver_code,fp_session,fp_gap_to_best_seconds
2025,22,Las Vegas Grand Prix,VER,FP3,0.1
2025,23,Qatar Grand Prix,ALB,FP1,1.835
2025,23,Qatar Grand Prix,ALO,FP1,0.922
2025,23,Qatar Grand Prix,ANT,FP1,2.5404999999999998
2025,23,Qatar Grand Prix,BEA,FP1,2.8455
2025,23,Qatar Grand Prix,BOR,FP1,2.0415
2025,23,Qatar Grand Prix,COL,FP1,2.266
2025,23,Qatar Grand Prix,GAS,FP1,1.8075
2025,23,Qatar Grand Prix,HAD,FP1,2.5185
2025,23,Qatar Grand Prix,HAM,FP1,1.5795
2025,23,Qatar Grand Prix,HUL,FP1,1.2885
2025,23,Qatar Grand Prix,LAW,FP1,2.6414999999999997
2025,23,Qatar Grand Prix,LEC,FP1,1.3725
2025,23,Qatar Grand Prix,NOR,FP1,1.1755
2025,23,Qatar Grand Prix,OCO,FP1,2.5164999999999997
2025,23,Qatar Grand Prix,PIA,FP1,0.8365
2025,23,Qatar Grand Prix,RUS,FP1,2.302
2025,23,Qatar Grand Prix,SAI,FP1,0.0
2025,23,Qatar Grand Prix,STR,FP1,1.0845
2025,23,Qatar Grand Prix,TSU,FP1,2.7385
2025,23,Qatar Grand Prix,VER,FP1,2.2355
2025,24,Abu Dhabi Grand Prix,ALB,FP2,1.296
2025,24,Abu Dhabi Grand Prix,ALO,FP2,1.0525
2025,24,Abu Dhabi Grand Prix,ANT,FP1,3.124
2025,24,Abu Dhabi Grand Prix,ANT,FP2,0.9995
2025,24,Abu Dhabi Grand Prix,ARO,FP1,0.4495
2025,24,Abu Dhabi Grand Prix,BEA,FP1,0.299
2025,24,Abu Dhabi Grand Prix,BEA,FP2,0.1165
2025,24,Abu Dhabi Grand Prix,BOR,FP1,2.896
2025,24,Abu Dhabi Grand Prix,BOR,FP2,1.0495
2025,24,Abu Dhabi Grand Prix,BRO,FP1,0.1725
2025,24,Abu Dhabi Grand Prix,COL,FP1,0.147
2025,24,Abu Dhabi Grand Prix,COL,FP2,1.9735
2025,24,Abu Dhabi Grand Prix,CRA,FP1,2.33
2025,24,Abu Dhabi Grand Prix,GAS,FP2,1.9975
2025,24,Abu Dhabi Grand Prix,HAD,FP1,3.886
2025,24,Abu Dhabi Grand Prix,HAD,FP2,3.7855
2025,24,Abu Dhabi Grand Prix,HAM,FP2,1.1895
2025,24,Abu Dhabi Grand Prix,HIR,FP1,1.661
2025,24,Abu Dhabi Grand Prix,HUL,FP1,3.37
2025,24,Abu Dhabi Grand Prix,HUL,FP2,1.8895
2025,24,Abu Dhabi Grand Prix,IWA,FP1,4.03
2025,24,Abu Dhabi Grand Prix,LAW,FP2,1.7835
2025,24,Abu Dhabi Grand Prix,LEC,FP1,1.355
2025,24,Abu Dhabi Grand Prix,LEC,FP2,0.8595
2025,24,Abu Dhabi Grand Prix,LEL,FP1,1.342
2025,24,Abu Dhabi Grand Prix,LIN,FP1,1.085
2025,24,Abu Dhabi Grand Prix,NOR,FP1,1.951
2025,24,Abu Dhabi Grand Prix,NOR,FP2,0.0
2025,24,Abu Dhabi Grand Prix,OCO,FP2,0.4535
2025,24,Abu Dhabi Grand Prix,OWA,FP1,0.0
2025,24,Abu Dhabi Grand Prix,PIA,FP2,0.9145
2025,24,Abu Dhabi Grand Prix,RUS,FP1,2.491
2025,24,Abu Dhabi Grand Prix,RUS,FP2,0.954
2025,24,Abu Dhabi Grand Prix,SAI,FP1,0.883
2025,24,Abu Dhabi Grand Prix,SAI,FP2,0.8885
2025,24,Abu Dhabi Grand Prix,SHI,FP1,2.44
2025,24,Abu Dhabi Grand Prix,STR,FP2,1.095
2025,24,Abu Dhabi Grand Prix,TSU,FP2,1.5735000000000001
2025,24,Abu Dhabi Grand Prix,VER,FP1,3.785
2025,24,Abu Dhabi Grand Prix,VER,FP2,0.6245
